,Cerebellum,Cortex,Gonadal,Hippocampus,Liver,Striatum,Cerebellum_values,Cortex_values,Gonadal_values,Hippocampus_values,Liver_values,Striatum_values
ENSMUSG00000000028,0,1,0,1,1,0,0.0,0.8333333333333335,0.0,0.8571428571428573,0.8928571428571429,0.0
ENSMUSG00000000125,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000000148,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000000263,1,1,0,0,0,0,-0.8333333333333335,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000000290,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000000441,0,1,0,0,1,1,0.0,0.8095238095238096,0.0,0.0,0.8571428571428573,0.8999999999999998
ENSMUSG00000000627,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000000782,1,1,0,1,0,0,-0.8333333333333335,-0.880952380952381,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000000791,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000001062,0,1,1,0,0,0,0.0,0.8095238095238096,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000001098,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000001175,0,1,1,0,0,1,0.0,-0.8333333333333335,0.8571428571428573,0.0,0.0,-0.9999999999999999
ENSMUSG00000001436,0,1,0,0,1,1,0.0,0.8571428571428572,0.0,0.0,0.8928571428571429,0.8999999999999998
ENSMUSG00000001751,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000002105,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000002147,1,1,0,0,0,0,-0.8333333333333335,0.9761904761904763,0.0,0.0,0.0,0.0
ENSMUSG00000002835,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000002870,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000002910,0,1,0,1,1,0,0.0,0.880952380952381,0.0,0.9642857142857145,0.8571428571428573,0.0
ENSMUSG00000003166,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000003458,0,1,1,0,0,1,0.0,0.8095238095238096,0.8571428571428573,0.0,0.0,0.8999999999999998
ENSMUSG00000003534,0,1,0,1,0,1,0.0,0.8095238095238096,0.0,0.8214285714285715,0.0,0.8999999999999998
ENSMUSG00000003974,0,1,0,0,0,1,0.0,-0.880952380952381,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000004035,1,1,0,0,0,0,-0.9523809523809524,-0.9285714285714287,0.0,0.0,0.0,0.0
ENSMUSG00000004558,1,1,0,0,0,0,-0.8571428571428572,-0.8571428571428572,0.0,0.0,0.0,0.0
ENSMUSG00000005045,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000005142,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000005373,0,1,0,0,1,0,0.0,0.8571428571428572,0.0,0.0,0.8571428571428573,0.0
ENSMUSG00000006522,0,1,1,1,0,0,0.0,-0.9761904761904763,0.8571428571428573,-0.8571428571428573,0.0,0.0
ENSMUSG00000006764,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000006958,1,1,0,0,0,0,-0.8333333333333335,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000007029,1,1,0,0,1,0,-0.8333333333333335,0.8095238095238096,0.0,0.0,0.9285714285714288,0.0
ENSMUSG00000007656,0,1,0,0,0,1,0.0,-0.9047619047619048,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000008435,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000009566,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000009894,0,1,1,0,0,0,0.0,0.8095238095238096,0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000010110,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000013465,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000013495,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000014748,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000015247,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000015966,0,1,0,1,0,1,0.0,1.0,0.0,0.8571428571428573,0.0,0.8999999999999998
ENSMUSG00000015970,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000016262,0,1,1,0,0,0,0.0,-0.880952380952381,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000016526,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000017132,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,1.0,0.0,0.0
ENSMUSG00000017264,0,1,1,0,0,0,0.0,0.8571428571428572,0.8928571428571429,0.0,0.0,0.0
ENSMUSG00000017677,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000017756,1,1,0,0,0,0,-0.9047619047619048,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000018143,0,1,0,1,0,0,0.0,0.9285714285714287,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000018168,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000018398,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000018427,1,1,0,0,0,0,-0.880952380952381,-0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000018507,0,1,0,1,0,1,0.0,0.9285714285714287,0.0,0.8214285714285715,0.0,0.8999999999999998
ENSMUSG00000018648,0,1,0,0,1,1,0.0,-0.8095238095238096,0.0,0.0,0.8928571428571429,-0.8999999999999998
ENSMUSG00000018820,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000019087,0,1,0,1,0,0,0.0,0.8571428571428572,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000019088,0,1,1,0,0,0,0.0,0.9285714285714287,0.8928571428571429,0.0,0.0,0.0
ENSMUSG00000019900,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000019936,0,1,1,0,0,0,0.0,-0.9047619047619048,0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000019990,0,1,0,0,0,1,0.0,-0.880952380952381,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000020156,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000020284,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000020375,0,1,0,0,1,0,0.0,0.9047619047619048,0.0,0.0,0.8571428571428573,0.0
ENSMUSG00000020390,0,1,0,0,1,0,0.0,-0.8333333333333335,0.0,0.0,-0.8928571428571429,0.0
ENSMUSG00000020538,0,1,0,1,0,1,0.0,0.8571428571428572,0.0,0.9285714285714288,0.0,0.9999999999999999
ENSMUSG00000020564,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.9285714285714288,0.0,0.0
ENSMUSG00000020621,0,1,0,0,0,1,0.0,-0.9047619047619048,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000020630,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000020635,0,1,0,1,0,0,0.0,0.9285714285714287,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000020686,0,1,0,0,0,1,0.0,-0.8571428571428572,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000020715,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000020766,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.9642857142857145,0.0
ENSMUSG00000020774,1,1,0,0,0,0,-0.9285714285714287,-0.9047619047619048,0.0,0.0,0.0,0.0
ENSMUSG00000020780,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.8214285714285715,0.0
ENSMUSG00000020846,0,1,0,1,1,0,0.0,-0.8333333333333335,0.0,-0.8928571428571429,0.8571428571428573,0.0
ENSMUSG00000020849,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.9642857142857145,0.0
ENSMUSG00000020876,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000020898,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000020946,0,1,0,1,0,0,0.0,0.9761904761904763,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000021091,1,1,0,0,0,0,0.8095238095238096,0.8571428571428572,0.0,0.0,0.0,0.0
ENSMUSG00000021190,0,1,0,1,0,0,0.0,0.880952380952381,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000021209,0,1,0,1,0,1,0.0,-0.8333333333333335,0.0,-0.8571428571428573,0.0,-0.8999999999999998
ENSMUSG00000021235,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000021364,1,1,0,0,0,0,0.9047619047619048,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000021379,0,1,0,0,0,1,0.0,-0.9047619047619048,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000021464,1,1,1,0,1,1,-0.8095238095238096,0.8095238095238096,0.8214285714285715,0.0,0.8214285714285715,-0.9999999999999999
ENSMUSG00000021478,0,1,0,0,0,1,0.0,-0.8571428571428572,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000021504,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000021594,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000021608,0,1,1,1,0,0,0.0,0.880952380952381,0.8571428571428573,0.8928571428571429,0.0,0.0
ENSMUSG00000021720,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000021943,1,1,1,1,0,0,-0.880952380952381,0.8571428571428572,0.8214285714285715,0.8571428571428573,0.0,0.0
ENSMUSG00000022040,1,1,0,0,0,0,-0.8571428571428572,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000022091,1,1,0,1,0,0,-0.8571428571428572,0.8571428571428572,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000022244,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000022453,0,1,1,0,0,1,0.0,0.8095238095238096,0.8571428571428573,0.0,0.0,0.9999999999999999
ENSMUSG00000022479,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000022560,0,1,0,1,0,1,0.0,0.8095238095238096,0.0,0.8928571428571429,0.0,0.8999999999999998
ENSMUSG00000022665,1,1,0,0,0,0,-0.8571428571428572,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000022678,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000022687,0,1,0,1,0,0,0.0,0.9761904761904763,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000022696,0,1,0,0,0,1,0.0,0.8571428571428572,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000022702,0,1,1,0,0,1,0.0,0.8095238095238096,0.9642857142857145,0.0,0.0,0.8999999999999998
ENSMUSG00000022744,0,1,1,0,0,0,0.0,0.8333333333333335,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000022790,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,-0.9999999999999999
ENSMUSG00000022816,0,1,1,0,0,0,0.0,0.9523809523809524,0.8928571428571429,0.0,0.0,0.0
ENSMUSG00000022887,1,1,0,0,0,0,-0.880952380952381,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000023010,0,1,1,1,1,0,0.0,0.8333333333333335,0.8214285714285715,0.8571428571428573,0.8571428571428573,0.0
ENSMUSG00000023055,0,1,0,1,0,0,0.0,0.8571428571428572,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000023236,1,1,0,0,0,1,0.8095238095238096,0.9047619047619048,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000023495,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000023868,0,1,0,0,0,1,0.0,-0.8571428571428572,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000023909,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000023972,1,1,1,0,0,0,-0.8095238095238096,0.8095238095238096,0.9285714285714288,0.0,0.0,0.0
ENSMUSG00000024050,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000024096,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,1.0,0.0,0.0
ENSMUSG00000024142,0,1,0,1,0,1,0.0,0.8095238095238096,0.0,0.8571428571428573,0.0,0.8999999999999998
ENSMUSG00000024170,0,1,0,0,0,1,0.0,0.9047619047619048,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000024176,0,1,0,1,0,1,0.0,0.8095238095238096,0.0,0.9642857142857145,0.0,0.8999999999999998
ENSMUSG00000024299,1,1,0,0,0,0,-0.8571428571428572,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000024339,0,1,0,1,0,0,0.0,0.9285714285714287,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000024357,0,1,0,0,1,0,0.0,0.9285714285714287,0.0,0.0,0.8571428571428573,0.0
ENSMUSG00000024388,0,1,0,0,0,1,0.0,-0.9047619047619048,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000024402,1,1,0,0,0,0,-0.8095238095238096,-0.9047619047619048,0.0,0.0,0.0,0.0
ENSMUSG00000024421,0,1,1,0,0,0,0.0,-0.8095238095238096,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000024621,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000024640,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000024660,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000024663,1,1,0,0,0,0,-0.8095238095238096,0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000024742,0,1,0,0,0,1,0.0,0.9047619047619048,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000024773,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000024810,1,1,0,1,0,1,-0.9047619047619048,-0.8571428571428572,0.0,-0.9642857142857145,0.0,-0.8999999999999998
ENSMUSG00000024870,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.8214285714285715,0.0
ENSMUSG00000024942,0,1,0,0,1,0,0.0,0.8571428571428572,0.0,0.0,0.8571428571428573,0.0
ENSMUSG00000024963,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000025024,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000025159,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000025212,0,1,1,0,0,0,0.0,0.8333333333333335,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000025357,0,1,0,1,0,0,0.0,0.9285714285714287,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000025410,0,1,0,0,1,1,0.0,0.8095238095238096,0.0,0.0,0.9642857142857145,0.8999999999999998
ENSMUSG00000025453,0,1,1,0,0,0,0.0,-0.8095238095238096,0.8928571428571429,0.0,0.0,0.0
ENSMUSG00000025485,0,1,0,1,0,1,0.0,0.8571428571428572,0.0,0.8214285714285715,0.0,0.8999999999999998
ENSMUSG00000025510,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000025572,0,1,1,0,1,0,0.0,0.8095238095238096,0.8571428571428573,0.0,0.8214285714285715,0.0
ENSMUSG00000025584,1,1,0,0,0,0,-0.880952380952381,-0.880952380952381,0.0,0.0,0.0,0.0
ENSMUSG00000025644,0,1,1,0,0,0,0.0,0.9047619047619048,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000025645,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000025745,0,1,0,0,0,1,0.0,0.9047619047619048,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000025964,0,1,0,0,0,1,0.0,-0.8571428571428572,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000026102,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000026127,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,0.8214285714285715,0.0,0.0
ENSMUSG00000026170,0,1,0,1,0,0,0.0,0.8333333333333335,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000026176,1,1,0,1,0,0,-0.8095238095238096,0.8095238095238096,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000026227,1,1,1,0,0,0,-0.880952380952381,-0.8095238095238096,-0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000026433,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000026435,0,1,1,1,0,0,0.0,0.8333333333333335,0.8571428571428573,1.0,0.0,0.0
ENSMUSG00000026473,1,1,0,0,0,0,-0.8571428571428572,-0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000026586,0,1,1,0,0,0,0.0,0.8095238095238096,0.9285714285714288,0.0,0.0,0.0
ENSMUSG00000026655,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000026727,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000026807,1,1,0,0,0,0,-0.9047619047619048,-0.8095238095238096,0.0,0.0,0.0,0.0
ENSMUSG00000026950,1,1,0,0,0,0,-0.9523809523809524,0.8571428571428572,0.0,0.0,0.0,0.0
ENSMUSG00000026965,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000027012,0,1,1,0,0,0,0.0,0.880952380952381,0.9642857142857145,0.0,0.0,0.0
ENSMUSG00000027215,0,1,0,1,0,0,0.0,0.9523809523809524,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000027286,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,1.0,0.0,0.0
ENSMUSG00000027342,0,1,0,0,1,0,0.0,0.9285714285714287,0.0,0.0,0.8571428571428573,0.0
ENSMUSG00000027375,1,1,0,0,0,1,-0.880952380952381,-0.9761904761904763,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000027495,0,1,0,1,0,0,0.0,-0.8333333333333335,0.0,-0.8571428571428573,0.0,0.0
ENSMUSG00000027562,1,1,0,0,0,0,-0.8333333333333335,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000027709,0,1,0,0,0,1,0.0,0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000027710,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000027712,0,1,0,1,0,0,0.0,0.8571428571428572,0.0,0.9642857142857145,0.0,0.0
ENSMUSG00000027858,1,1,0,0,0,0,-0.8571428571428572,-0.9523809523809524,0.0,0.0,0.0,0.0
ENSMUSG00000027893,0,1,0,1,0,0,0.0,-0.8095238095238096,0.0,-0.8928571428571429,0.0,0.0
ENSMUSG00000028041,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.8214285714285715,0.0
ENSMUSG00000028370,1,1,0,0,0,0,-0.8571428571428572,-0.880952380952381,0.0,0.0,0.0,0.0
ENSMUSG00000028405,1,1,0,0,0,1,0.9523809523809524,0.9047619047619048,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000028438,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,-0.9285714285714288,0.0,0.0
ENSMUSG00000028469,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000028476,0,1,1,0,0,0,0.0,0.8333333333333335,0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000028517,0,1,0,0,0,1,0.0,-0.9047619047619048,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000028583,0,1,1,0,0,0,0.0,0.9047619047619048,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000028631,0,1,0,0,0,1,0.0,0.9047619047619048,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000028675,0,1,1,0,0,0,0.0,-0.8571428571428572,0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000028799,0,1,1,1,0,1,0.0,0.8095238095238096,0.9285714285714288,0.9285714285714288,0.0,0.8999999999999998
ENSMUSG00000029009,0,1,0,0,0,1,0.0,0.9047619047619048,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000029096,0,1,0,1,0,0,0.0,0.9047619047619048,0.0,0.9285714285714288,0.0,0.0
ENSMUSG00000029165,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000029307,1,1,0,0,0,0,-0.8095238095238096,-0.9047619047619048,0.0,0.0,0.0,0.0
ENSMUSG00000029472,0,1,0,1,1,0,0.0,0.9047619047619048,0.0,0.8928571428571429,0.8928571428571429,0.0
ENSMUSG00000029475,0,1,0,0,0,1,0.0,0.880952380952381,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000029602,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000029735,0,1,1,0,0,0,0.0,0.9047619047619048,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000029757,1,1,0,1,0,0,0.880952380952381,0.8095238095238096,0.0,0.9285714285714288,0.0,0.0
ENSMUSG00000029776,0,1,1,0,0,0,0.0,-0.8095238095238096,-0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000029847,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000030058,0,1,1,0,0,0,0.0,0.8095238095238096,0.8571428571428573,0.0,0.0,0.0
ENSMUSG00000030222,0,1,0,0,0,1,0.0,-0.8571428571428572,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000030269,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000030323,1,1,0,0,0,0,-0.8333333333333335,0.8571428571428572,0.0,0.0,0.0,0.0
ENSMUSG00000030505,0,1,0,0,1,0,0.0,0.8333333333333335,0.0,0.0,0.8928571428571429,0.0
ENSMUSG00000030614,0,1,0,0,1,0,0.0,-0.8095238095238096,0.0,0.0,-0.8214285714285715,0.0
ENSMUSG00000030681,1,1,0,0,0,1,-0.9761904761904763,0.8571428571428572,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000030782,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000030849,1,1,0,0,0,0,-0.9285714285714287,-0.880952380952381,0.0,0.0,0.0,0.0
ENSMUSG00000030852,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000030880,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8571428571428573,0.0,0.0
ENSMUSG00000031104,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000031166,0,1,0,0,1,0,0.0,0.8095238095238096,0.0,0.0,0.9642857142857145,0.0
ENSMUSG00000031367,0,1,1,0,0,0,0.0,-0.9047619047619048,0.9285714285714288,0.0,0.0,0.0
ENSMUSG00000031378,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.9999999999999999
ENSMUSG00000031385,0,1,1,1,0,0,0.0,0.8333333333333335,0.8571428571428573,0.9642857142857145,0.0,0.0
ENSMUSG00000031399,0,1,1,1,0,1,0.0,0.8095238095238096,0.9285714285714288,0.8571428571428573,0.0,0.8999999999999998
ENSMUSG00000031425,1,1,0,0,0,1,-0.9285714285714287,-0.9523809523809524,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000031451,0,1,0,0,1,0,0.0,0.9285714285714287,0.0,0.0,0.8214285714285715,0.0
ENSMUSG00000032113,1,1,0,0,0,0,-0.9285714285714287,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000032220,0,1,1,1,0,0,0.0,0.8095238095238096,0.8214285714285715,0.8571428571428573,0.0,0.0
ENSMUSG00000032329,0,1,0,1,0,0,0.0,0.9761904761904763,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000032343,0,1,0,0,0,1,0.0,-0.8095238095238096,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000032382,0,1,0,1,0,0,0.0,0.8095238095238096,0.0,0.8928571428571429,0.0,0.0
ENSMUSG00000032436,0,1,0,0,0,1,0.0,0.8333333333333335,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000032503,0,1,0,0,0,1,0.0,-0.8333333333333335,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000032507,0,1,1,0,0,0,0.0,0.9047619047619048,0.8214285714285715,0.0,0.0,0.0
ENSMUSG00000032517,1,1,0,0,0,0,-0.8571428571428572,-0.8333333333333335,0.0,0.0,0.0,0.0
ENSMUSG00000032714,1,1,0,1,0,0,-0.8095238095238096,0.880952380952381,0.0,0.9285714285714288,0.0,0.0
ENSMUSG00000032766,0,1,0,0,0,1,0.0,0.9523809523809524,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000032816,0,1,1,1,0,0,0.0,0.8571428571428572,0.8928571428571429,0.8571428571428573,0.0,0.0
ENSMUSG00000032854,0,1,0,0,0,1,0.0,-0.9047619047619048,0.0,0.0,0.0,-0.8999999999999998
ENSMUSG00000032872,0,1,0,0,1,0,0.0,-0.880952380952381,0.0,0.0,-0.8214285714285715,0.0
ENSMUSG00000032898,0,1,0,0,0,1,0.0,0.8095238095238096,0.0,0.0,0.0,0.8999999999999998
ENSMUSG00000033313,0,1,0,1,0,1,0.0,0.8095238095238096,0.0,0.9642857142857145,0.0,0.8999999999999998
